"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0E750","2019-07-12 00:00:00","62.000","234.000","3.100","28.900","0.700","1002.800","-99.000","1.500","-99.000","-99.000","-99.000","33.400","","27.300",""
"C0R400","2019-07-12 00:00:00","15.000","0.000","0.100","25.300","-99.000","1010.700","-99.000","69.000","-99.000","-99.000","-99.000","30.800","","23.800",""
"C0G660","2019-07-12 00:00:00","27.000","178.000","0.700","26.900","0.910","1009.700","-99.000","2.500","-99.000","-99.000","-99.000","32.500","","25.500",""
"C0W140","2019-07-12 00:00:00","21.000","211.000","2.100","26.800","0.930","1008.200","-99.000","0.000","-99.000","-99.000","-99.000","30.900","","25.600",""
"C0U720","2019-07-12 00:00:00","1260.000","288.000","0.800","20.500","0.950","887.400","-99.000","0.000","-99.000","-99.000","-99.000","27.600","","20.100",""
"C0X150","2019-07-12 00:00:00","18.000","154.000","0.900","26.600","1.000","1011.300","-99.000","17.000","-99.000","-99.000","-99.000","31.800","","25.400",""
"C0Z050","2019-07-12 00:00:00","830.000","0.000","0.100","22.200","0.990","922.700","-99.000","25.000","-99.000","-99.000","-99.000","28.600","","20.900",""
"C0I490","2019-07-12 00:00:00","1601.000","205.000","2.000","18.000","0.990","843.900","-99.000","5.000","-99.000","-99.000","-99.000","24.700","","16.900",""
"C0I090","2019-07-12 00:00:00","910.000","228.000","1.300","22.300","0.910","913.300","-99.000","10.000","-99.000","-99.000","-99.000","26.400","","21.700",""
"C0X240","2019-07-12 00:00:00","394.000","203.000","2.000","26.000","0.790","968.700","-99.000","5.000","-99.000","-99.000","-99.000","30.700","","23.400",""
"C0S990","2019-07-12 00:00:00","409.000","261.000","0.800","25.900","0.790","966.600","-99.000","36.500","-99.000","-99.000","-99.000","27.900","","23.200",""
"C0E850","2019-07-12 00:00:00","104.000","59.000","0.400","26.000","0.850","998.000","-99.000","0.000","-99.000","-99.000","-99.000","33.900","","24.800",""
"C0T9B0","2019-07-12 00:00:00","558.000","0.000","0.000","23.300","0.930","950.500","-99.000","4.000","-99.000","-99.000","-99.000","29.600","","23.300",""
"C0G650","2019-07-12 00:00:00","34.000","176.000","0.400","26.600","0.990","1007.500","-99.000","6.500","-99.000","-99.000","-99.000","32.200","","25.600",""
"C0K580","2019-07-12 00:00:00","26.000","190.000","1.500","26.600","0.900","1009.300","-99.000","17.500","-99.000","-99.000","-99.000","31.800","","25.300",""
"C0X050","2019-07-12 00:00:00","25.000","156.000","1.600","26.700","0.870","1007.900","-99.000","5.500","-99.000","-99.000","-99.000","32.500","","24.900",""
"CM0100","2019-07-12 00:00:00","25.000","68.000","0.900","27.600","0.800","1007.400","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","26.300",""
"C0AC70","2019-07-12 00:00:00","71.000","0.000","0.100","27.700","0.810","1002.400","-99.000","0.500","-99.000","-99.000","-99.000","34.100","","27.700",""
"CM0130","2019-07-12 00:00:00","11.000","66.000","1.100","27.100","0.810","1011.300","-99.000","15.000","-99.000","-99.000","-99.000","30.100","","25.400",""
"C0W110","2019-07-12 00:00:00","16.000","191.000","3.000","22.500","0.890","1008.400","-99.000","5.000","-99.000","-99.000","-99.000","23.400","","20.300",""
"C0X120","2019-07-12 00:00:00","28.000","149.000","2.000","26.200","0.990","1009.100","-99.000","5.500","-99.000","-99.000","-99.000","31.100","","25.200",""
"C0R100","2019-07-12 00:00:00","1006.000","267.000","0.900","19.700","0.990","904.400","-99.000","52.500","-99.000","-99.000","-99.000","24.300","","19.600",""
"C0C700","2019-07-12 00:00:00","151.000","95.000","0.700","27.700","0.860","993.700","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","27.600",""
"C0W130","2019-07-12 00:00:00","18.000","156.000","3.600","26.100","0.920","1007.600","-99.000","5.500","-99.000","-99.000","-99.000","28.400","","25.600",""
"C0F9R0","2019-07-12 00:00:00","20.000","195.000","1.900","27.700","1.000","1009.400","-99.000","1.500","-99.000","-99.000","-99.000","31.800","","26.800",""
"C0V660","2019-07-12 00:00:00","25.000","115.000","1.700","26.400","0.870","1010.200","-99.000","41.500","-99.000","-99.000","-99.000","30.200","","24.500",""
"C0C590","2019-07-12 00:00:00","72.000","0.000","0.000","26.200","0.930","1001.400","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","25.100",""
"C0I520","2019-07-12 00:00:00","3860.000","-99.000","-99.000","6.600","0.780","645.000","-99.000","-99.000","-99.000","-99.000","-99.000","8.700","","5.300",""
"C0E530","2019-07-12 00:00:00","341.000","235.000","1.700","25.700","0.840","972.400","-99.000","0.500","-99.000","-99.000","-99.000","30.900","","25.300",""
"C0M790","2019-07-12 00:00:00","15.000","199.000","1.500","26.800","0.820","1008.800","-99.000","38.500","-99.000","-99.000","-99.000","31.500","","24.100",""
"C0R130","2019-07-12 00:00:00","1040.000","0.000","0.000","20.800","0.950","898.400","-99.000","44.500","-99.000","-99.000","-99.000","22.500","","18.600",""
"C0AH30","2019-07-12 00:00:00","755.000","291.000","2.400","22.700","0.920","927.300","-99.000","11.500","-99.000","-99.000","-99.000","29.800","","21.800",""
"C0X170","2019-07-12 00:00:00","50.000","140.000","1.800","26.800","0.860","1005.800","-99.000","14.500","-99.000","-99.000","-99.000","30.300","","24.900",""
"C0K291","2019-07-12 00:00:00","8.000","179.000","3.400","26.400","0.920","1011.000","-99.000","4.000","-99.000","-99.000","-99.000","31.200","","26.100",""
"C0D480","2019-07-12 00:00:00","223.000","0.000","0.000","24.800","0.960","984.700","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","23.800",""
"C0F0C0","2019-07-12 00:00:00","983.000","180.000","1.900","22.200","0.920","904.500","-99.000","15.500","-99.000","-99.000","-99.000","26.100","","20.300",""
"C0U860","2019-07-12 00:00:00","5.000","0.000","0.000","26.100","0.910","1009.500","-99.000","0.500","-99.000","-99.000","-99.000","34.500","","26.000",""
"C0UA50","2019-07-12 00:00:00","808.000","172.000","4.100","23.000","0.990","923.200","-99.000","71.000","-99.000","-99.000","-99.000","30.600","","21.800",""
"C0T960","2019-07-12 00:00:00","120.000","164.000","0.600","25.000","0.990","997.900","-99.000","9.000","-99.000","-99.000","-99.000","34.900","","24.600",""
"C0SA80","2019-07-12 00:00:00","136.000","6.000","0.400","23.100","0.950","995.800","-99.000","16.500","-99.000","-99.000","-99.000","30.500","","23.100",""
"C0E780","2019-07-12 00:00:00","160.000","216.000","1.000","27.300","0.790","992.100","-99.000","0.000","-99.000","-99.000","-99.000","33.100","","26.700",""
"C0F9X0","2019-07-12 00:00:00","166.000","208.000","3.500","26.500","0.890","993.800","-99.000","2.500","-99.000","-99.000","-99.000","30.500","","25.300",""
"C0F0D0","2019-07-12 00:00:00","3171.000","139.000","3.000","9.500","0.890","700.900","-99.000","0.500","-99.000","-99.000","-99.000","15.300","","8.800",""
"C0S730","2019-07-12 00:00:00","110.000","250.000","5.500","27.000","0.840","998.200","-99.000","0.000","11.400","257.000","","29.300","","26.800",""
"C0T790","2019-07-12 00:00:00","2830.000","286.000","1.200","10.400","0.960","730.100","-99.000","1.000","-99.000","-99.000","-99.000","17.700","","10.400",""
"C0M830","2019-07-12 00:00:00","540.000","0.000","0.200","22.500","0.990","953.900","-99.000","8.500","-99.000","-99.000","-99.000","28.300","","21.500",""
"C0V750","2019-07-12 00:00:00","50.000","145.000","3.100","27.000","1.000","1007.400","-99.000","28.500","-99.000","-99.000","-99.000","30.500","","25.100",""
"C0K530","2019-07-12 00:00:00","12.000","178.000","2.400","26.700","0.930","1009.800","-99.000","8.000","-99.000","-99.000","-99.000","29.200","","26.200",""
"C0G850","2019-07-12 00:00:00","62.000","184.000","1.500","27.700","1.000","1003.600","-99.000","6.000","-99.000","-99.000","-99.000","32.200","","25.900",""
"C0M780","2019-07-12 00:00:00","30.000","199.000","1.200","26.600","0.850","1008.700","-99.000","7.500","-99.000","-99.000","-99.000","31.600","","25.600",""
"C0D650","2019-07-12 00:00:00","97.000","177.000","1.300","28.000","0.790","999.600","-99.000","0.000","-99.000","-99.000","-99.000","32.000","","27.300",""
"C0R380","2019-07-12 00:00:00","2.000","82.000","0.900","24.300","-99.000","1012.300","-99.000","49.500","-99.000","-99.000","-99.000","29.900","","23.800",""
"C0K510","2019-07-12 00:00:00","10.000","191.000","2.600","-99.000","0.840","1009.700","-99.000","6.500","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0V360","2019-07-12 00:00:00","94.000","204.000","1.100","23.900","0.970","1001.700","-99.000","16.500","-99.000","-99.000","-99.000","29.100","","23.700",""
"C0E590","2019-07-12 00:00:00","40.000","206.000","2.200","28.100","0.850","1005.300","-99.000","9.500","-99.000","-99.000","-99.000","32.800","","26.900",""
"C0Z330","2019-07-12 00:00:00","488.000","0.000","0.000","23.900","0.950","958.600","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","23.500",""
"C0R580","2019-07-12 00:00:00","10.000","135.000","1.400","25.100","1.000","1011.100","-99.000","92.000","-99.000","-99.000","-99.000","29.200","","24.700",""
"C0S810","2019-07-12 00:00:00","65.000","324.000","0.600","26.400","0.930","1005.800","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","25.500",""
"C0V820","2019-07-12 00:00:00","441.000","0.000","0.100","22.800","0.980","965.400","-99.000","10.000","-99.000","-99.000","-99.000","29.500","","22.500",""
"C0K490","2019-07-12 00:00:00","91.000","157.000","0.900","25.600","0.940","1000.800","-99.000","0.500","-99.000","-99.000","-99.000","32.600","","24.700",""
"C0SA20","2019-07-12 00:00:00","857.000","218.000","2.900","21.500","0.960","918.000","-99.000","3.000","-99.000","-99.000","-99.000","26.800","","21.100",""
"CM0140","2019-07-12 00:00:00","26.000","318.000","0.400","27.900","0.810","1008.700","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","27.500",""
"C0AC80","2019-07-12 00:00:00","40.000","0.000","0.000","25.900","0.920","1005.800","-99.000","0.500","-99.000","-99.000","-99.000","34.200","","25.900",""
"C0M810","2019-07-12 00:00:00","1354.000","0.000","0.200","18.800","0.960","867.700","-99.000","4.000","-99.000","-99.000","-99.000","23.400","","18.300",""
"C0R370","2019-07-12 00:00:00","55.000","0.000","0.100","24.400","-99.000","1007.100","-99.000","99.000","-99.000","-99.000","-99.000","29.900","","22.800",""
"C0I360","2019-07-12 00:00:00","300.000","71.000","1.600","25.700","0.860","977.400","-99.000","4.000","-99.000","-99.000","-99.000","31.200","","24.500",""
"C0C620","2019-07-12 00:00:00","19.000","110.000","0.400","27.000","0.920","1006.900","-99.000","0.000","-99.000","-99.000","-99.000","33.300","","25.600",""
"C0G790","2019-07-12 00:00:00","27.000","0.000","0.100","27.800","0.920","1010.700","-99.000","1.000","-99.000","-99.000","-99.000","33.000","","26.200",""
"C0M850","2019-07-12 00:00:00","695.000","0.000","0.000","22.100","0.990","935.300","-99.000","6.500","-99.000","-99.000","-99.000","27.300","","21.000",""
"C0UA20","2019-07-12 00:00:00","2619.000","213.000","5.100","11.200","0.990","740.300","-99.000","0.500","-99.000","-99.000","-99.000","18.700","","11.000",""
"C0F9V0","2019-07-12 00:00:00","525.000","188.000","2.400","24.500","0.840","955.000","-99.000","12.500","-99.000","-99.000","-99.000","29.700","","23.800",""
"C0T900","2019-07-12 00:00:00","160.000","272.000","0.800","24.900","0.850","991.500","-99.000","12.000","-99.000","-99.000","-99.000","34.200","","24.600",""
"C0K440","2019-07-12 00:00:00","35.000","172.000","2.900","27.000","0.880","1007.500","-99.000","6.500","-99.000","-99.000","-99.000","30.700","","25.400",""
"C0Z250","2019-07-12 00:00:00","1124.000","269.000","0.700","20.200","0.990","890.600","-99.000","3.000","-99.000","-99.000","-99.000","29.300","","20.000",""
"C0F0A0","2019-07-12 00:00:00","3587.000","-99.000","-99.000","8.800","0.760","666.900","-99.000","2.000","-99.000","-99.000","-99.000","13.200","","7.300",""
"C0G860","2019-07-12 00:00:00","45.000","174.000","0.800","27.800","0.860","1004.800","-99.000","7.500","-99.000","-99.000","-99.000","32.200","","25.900",""
"C0V790","2019-07-12 00:00:00","410.000","44.000","1.700","23.200","0.980","966.300","-99.000","28.500","-99.000","-99.000","-99.000","27.700","","22.900",""
"C0V740","2019-07-12 00:00:00","60.000","6.000","1.000","25.100","0.990","1006.500","-99.000","22.500","-99.000","-99.000","-99.000","30.300","","24.200",""
"C0V350","2019-07-12 00:00:00","36.000","0.000","0.100","23.900","1.000","1009.500","-99.000","87.500","-99.000","-99.000","-99.000","30.300","","23.600",""
"C0Z200","2019-07-12 00:00:00","153.000","0.000","0.100","25.200","0.990","994.500","-99.000","19.000","-99.000","-99.000","-99.000","33.300","","24.900",""
"C0K520","2019-07-12 00:00:00","10.000","190.000","3.000","26.500","0.860","1009.300","-99.000","1.500","-99.000","-99.000","-99.000","29.900","","25.800",""
"C0X250","2019-07-12 00:00:00","33.000","158.000","0.600","27.100","0.870","1008.100","-99.000","4.000","-99.000","-99.000","-99.000","32.300","","25.700",""
"C0S940","2019-07-12 00:00:00","150.000","230.000","1.000","25.900","0.950","993.700","-99.000","0.000","-99.000","-99.000","-99.000","33.800","","25.900",""
"CM0110","2019-07-12 00:00:00","7.000","218.000","2.100","27.700","0.800","1010.500","-99.000","7.500","-99.000","-99.000","-99.000","32.000","","26.200",""
"C0A970","2019-07-12 00:00:00","96.000","286.000","3.400","26.800","0.800","1000.200","-99.000","47.000","-99.000","-99.000","-99.000","34.400","","23.700",""
"C0M700","2019-07-12 00:00:00","150.000","90.000","1.900","24.600","0.950","995.400","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","24.600",""
"C0U990","2019-07-12 00:00:00","31.000","266.000","0.300","26.300","0.900","1007.600","-99.000","6.500","-99.000","-99.000","-99.000","33.500","","26.000",""
"C0D590","2019-07-12 00:00:00","143.000","229.000","1.900","27.000","0.830","995.300","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","26.700",""
"C0S790","2019-07-12 00:00:00","236.000","336.000","1.000","25.400","0.830","986.300","-99.000","3.000","-99.000","-99.000","-99.000","33.100","","23.600",""
"C0A570","2019-07-12 00:00:00","360.000","0.000","0.000","23.100","1.000","971.600","-99.000","1.000","-99.000","-99.000","-99.000","31.100","","23.100",""
"C0M800","2019-07-12 00:00:00","440.000","215.000","0.300","23.200","1.000","964.200","-99.000","6.000","-99.000","-99.000","-99.000","27.900","","22.300",""
"C0E870","2019-07-12 00:00:00","34.000","244.000","3.200","28.600","0.720","1007.700","-99.000","5.000","-99.000","-99.000","-99.000","33.500","","26.400",""
"C0V490","2019-07-12 00:00:00","20.000","108.000","0.800","26.800","0.990","-99.000","-99.000","43.000","-99.000","-99.000","-99.000","30.200","","24.900",""
"C0M710","2019-07-12 00:00:00","15.000","169.000","4.200","25.600","0.930","1010.200","-99.000","3.000","-99.000","-99.000","-99.000","31.500","","25.600",""
"C0D570","2019-07-12 00:00:00","15.000","0.000","0.000","26.500","0.900","1008.700","-99.000","0.000","-99.000","-99.000","-99.000","34.500","","26.400",""
"C0S910","2019-07-12 00:00:00","212.000","265.000","6.500","26.200","0.900","988.500","-99.000","0.000","12.200","162.000","","29.500","","25.200",""
"C0M650","2019-07-12 00:00:00","20.000","205.000","3.400","26.000","0.920","1010.000","-99.000","16.500","-99.000","-99.000","-99.000","30.900","","25.000",""
"C0K280","2019-07-12 00:00:00","23.000","202.000","2.700","26.500","0.900","1011.100","-99.000","1.000","-99.000","-99.000","-99.000","31.700","","25.900",""
"C0X310","2019-07-12 00:00:00","9.000","355.000","1.100","26.600","0.900","1011.600","-99.000","23.500","-99.000","-99.000","-99.000","30.500","","24.600",""
"C0A9C0","2019-07-12 00:00:00","35.000","0.000","0.200","26.600","0.860","1006.900","-99.000","5.000","-99.000","-99.000","-99.000","33.100","","26.400",""
"C0V810","2019-07-12 00:00:00","32.000","0.000","0.100","26.400","0.900","1007.300","-99.000","76.500","-99.000","-99.000","-99.000","29.900","","24.100",""
"C0E730","2019-07-12 00:00:00","26.000","0.000","0.000","27.800","0.780","1006.000","-99.000","1.500","-99.000","-99.000","-99.000","35.200","","26.800",""
"C0V770","2019-07-12 00:00:00","26.000","0.000","0.200","26.400","0.990","1009.100","-99.000","52.000","-99.000","-99.000","-99.000","29.700","","24.300",""
"C0UA10","2019-07-12 00:00:00","1711.000","337.000","0.900","17.400","1.000","833.800","-99.000","13.000","-99.000","-99.000","-99.000","23.400","","16.100",""
"C0M640","2019-07-12 00:00:00","155.000","220.000","1.200","26.100","0.960","994.100","-99.000","1.000","-99.000","-99.000","-99.000","31.700","","25.500",""
"C0S660","2019-07-12 00:00:00","794.000","215.000","0.800","21.900","0.950","925.800","-99.000","1.000","-99.000","-99.000","-99.000","28.300","","21.100",""
"C0AD40","2019-07-12 00:00:00","32.000","157.000","0.600","26.500","0.880","1006.700","-99.000","0.000","-99.000","-99.000","-99.000","33.700","","26.500",""
"C0UA00","2019-07-12 00:00:00","392.000","250.000","0.700","24.400","0.990","968.400","-99.000","4.000","-99.000","-99.000","-99.000","35.300","","24.000",""
"C0I080","2019-07-12 00:00:00","536.000","265.000","0.400","23.000","0.920","955.500","-99.000","1.000","-99.000","-99.000","-99.000","32.000","","22.100",""
"C0UA30","2019-07-12 00:00:00","1397.000","215.000","0.500","20.800","0.860","862.400","-99.000","0.000","-99.000","-99.000","-99.000","23.500","","18.600",""
"C0Z270","2019-07-12 00:00:00","343.000","251.000","1.300","24.300","0.980","973.300","-99.000","1.000","-99.000","-99.000","-99.000","30.800","","24.300",""
"C0G750","2019-07-12 00:00:00","31.000","194.000","2.600","27.100","0.840","1008.600","-99.000","3.500","-99.000","-99.000","-99.000","31.700","","25.600",""
